dataset,subject,state,annotation,epoch_index,band,R,D_eff,M_tau,theta_power,alpha_power,beta_power,gamma_power,alpha_gamma_ratio,spectral_entropy,aperiodic_slope,R_ok,D_ok,M_ok,Pi
SleepEDF,SC4081,NREM,Sleep stage 3,875,sigma,0.1937035607210486,1.000000000001,0.09854664047945927,0.09051621763064882,0.055614844028195075,0.016482532264788782,0.001602037629660852,34.71506721427858,0.5346690045047083,-2.9461548596132414,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,876,sigma,0.20080785485941205,1.000000000001,0.10183378231035453,0.1101972932461847,0.04328319954838248,0.020402896116161983,0.002597952620366311,16.66050381073503,0.5392090721194868,-2.680644761415005,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,877,sigma,0.4793409490401895,1.000000000001,0.08997277166464522,0.12380288371205776,0.07125726827608682,0.09690483819690651,0.0023759000287193674,29.99169467770219,0.6193310845091404,-2.8669638808637363,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,878,sigma,0.33301823176187106,1.0000000000009999,0.10222094121151955,0.11159596759501322,0.04125156464958548,0.031832788855644084,0.0019071022315930207,21.630494655494772,0.5725207201411135,-2.915519335242038,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,879,sigma,0.49629033286665153,1.000000000001,0.0912926237578257,0.12475769820257109,0.052180362912132315,0.08231865871843311,0.0024883227875298463,20.97009405397986,0.6267348374341263,-2.8453323545041123,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,880,sigma,0.3880094134079644,1.000000000001,0.09455835790116764,0.12446741584773693,0.09959913202096043,0.07732125140439172,0.0021325176718159137,46.70495034605895,0.622948058318677,-2.9655345048817705,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,881,sigma,0.38719954461631517,1.000000000001,0.10447349589392484,0.09028691028086361,0.036607096787439966,0.026237869461702888,0.001401376278474147,26.122246625421997,0.5038314194123399,-3.0128728884006697,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 3,882,sigma,0.24479613352944332,1.000000000001,0.09168646839145499,0.08671351365498264,0.03365012289441908,0.03955930250133344,0.0013831179725856762,24.329177652996965,0.5169185044395187,-2.9632671490849423,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,883,sigma,0.37075924217662476,1.000000000001,0.09023084586371201,0.08969729578165539,0.03652353188732458,0.03479964207423698,0.0015847129770057084,23.047411357284293,0.5359630059079584,-2.980781021066974,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,884,sigma,0.3011901628627491,1.000000000001,0.09169962179235294,0.11711879946176545,0.04142715509711168,0.03196772813457677,0.0012928604832584656,32.04302057454613,0.5471350162237136,-3.1214803604974737,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,885,sigma,0.3663223416013371,1.000000000001,0.09696253989312174,0.11245599834899686,0.036405132107447516,0.025367411744773527,0.0017402079369891704,20.919989682103193,0.5358204459179645,-2.950252964432532,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,886,sigma,0.412681280252792,1.0000000000009999,0.09163661499587045,0.07657734724403212,0.032793109306000184,0.024860251079626677,0.001287308568820429,25.474163751255542,0.49935927843509875,-2.9846300845504166,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,887,sigma,0.23076633766074214,1.0000000000009999,0.0867910434195821,0.09853701725470722,0.0379012640688514,0.024463406959938868,0.0013081534248702918,28.97310309273268,0.5329384419710067,-3.0702725109043203,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 3,888,sigma,0.1451312464718863,1.0000000000009999,0.09464492812874939,0.08359978164499798,0.029852203806926617,0.022028230226319397,0.0011518318091024912,25.917155217540255,0.5173426217892474,-3.0757944016602052,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,889,sigma,0.5127795546758126,1.000000000001,0.08404257534550265,0.08684440075737693,0.03563883901194486,0.023862272319963802,0.0011739449433978211,30.358186030798844,0.52774927288035,-3.061818745057493,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 4,890,sigma,0.40602565050461253,1.000000000001,0.09115654198220852,0.05063395761531739,0.015614681460115472,0.01302869690593487,0.0006555401978328704,23.819563602531147,0.4231060548612587,-3.1124427109871284,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,891,sigma,0.1697824614360612,1.000000000001,0.09097106670236195,0.05341877977656091,0.019152134012717103,0.007961948922365288,0.001013862584651358,18.89026608118967,0.43323516502803766,-2.9004064874669218,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,892,sigma,0.22641413926381979,1.000000000001,0.09979733754711109,0.05115508654040555,0.016574231224887402,0.012263479491758137,0.0009481973142692993,17.479728067127173,0.4423092050818565,-2.9074077631959017,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,893,sigma,0.43866045509773827,1.0000000000009999,0.09066792505627361,0.0742208370452427,0.020542052891673834,0.018668477881105924,0.0007441189237866961,27.605873479917573,0.46953946300077415,-3.1760756069535385,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,894,sigma,0.4161541764096631,1.0000000000009999,0.09691202280109876,0.056780011070353055,0.016626581454851404,0.013652610253883661,0.0007067759401433664,23.524543616968955,0.43508433325734003,-3.0324954335383483,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,895,sigma,0.32213197910916375,1.000000000001,0.0865798464081655,0.0679676953914634,0.021941255854748307,0.017438023361109098,0.0010976997896606775,19.98839395017323,0.4545538300509722,-2.94411124592469,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 4,896,sigma,0.1190767196132995,1.000000000001,0.0953077825580505,0.06623073746185908,0.018513201578505816,0.007754210988746178,0.000708259152929246,26.139021960816414,0.4579975348311997,-3.1317790407698167,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,897,sigma,0.13049269376592787,1.000000000001,0.10433536527624436,0.060142680982710923,0.018354083644760488,0.009344012448971718,0.0009637076597060551,19.0452814615103,0.457271419643481,-2.9616342849033908,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 4,898,sigma,0.130595722914867,1.0000000000009999,0.09672194686975334,0.060627760327620815,0.017652424015173935,0.011737093383460333,0.0009331278443092473,18.917476425027008,0.40946455600658394,-2.9242267466537606,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,899,sigma,0.2500574438955418,1.000000000001,0.10426408035182196,0.05923080637659718,0.019021105022036695,0.008700257513293442,0.0007996223733477589,23.78760979212463,0.4291598369692824,-3.0368749863217817,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 4,900,sigma,0.19397164711461617,1.000000000001,0.0926138601158926,0.06827859507438722,0.019961567816979935,0.018328363669782514,0.0008928501014535279,22.35713224664038,0.49204198954923994,-3.064819469183494,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,901,sigma,0.22605772888113748,1.0000000000009999,0.09661343392639236,0.06359695042598763,0.018114164342989902,0.010582606832340032,0.000987300781538279,18.347158903712906,0.4329330451476919,-2.9303674649657023,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,902,sigma,0.33075481702889037,1.000000000001,0.09356469115702427,0.054612713116125575,0.016724838611663906,0.012391808179181436,0.0007200152265147128,23.22845125011214,0.4331234308287169,-3.023661248699846,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,903,sigma,0.18000957745759197,1.000000000001,0.10333075214911984,0.08012525745005028,0.025626327767447644,0.018711989487901193,0.0011052769580248859,23.1854356124967,0.5035591868790413,-3.02482473490996,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 4,904,sigma,0.34457846958409566,1.000000000001,0.0876873342857857,0.06170978665488554,0.014964038179333993,0.011553100088500325,0.0006686394023288179,22.379832993442513,0.46217735514085956,-3.1136938047062315,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 4,905,sigma,0.1688012676700393,1.000000000001,0.10257557882549215,0.06914149364298625,0.016581882839332877,0.010486586195316764,0.000965997967432498,17.16554628602367,0.4476625891547885,-2.9310545950000693,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 4,906,sigma,0.3185102978034782,1.0000000000009999,0.09711561886629587,0.05516805065102774,0.015441166279180941,0.01105799059873754,0.0008098307269709345,19.067152857819366,0.4221433587108159,-2.9879865879099574,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,907,sigma,0.14530070142160043,1.000000000001,0.09968583032128896,0.06906151703547289,0.016996596841635712,0.009047021331643685,0.0008454719629397453,20.10308746659637,0.44826392694056594,-2.998571944628872,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,908,sigma,0.13989917166444854,1.0000000000009999,0.09219609159426449,0.06234908541223105,0.015015046489266975,0.008735453942238671,0.0006655786827712602,22.559386073168177,0.4302870997366405,-3.0872933243618546,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,909,sigma,0.13278409726197388,1.0000000000009999,0.09348328972945992,0.03951430670357783,0.01257146508398403,0.007325260641313731,0.0005895062468253354,21.32541449791186,0.40506369528975156,-3.002471446451095,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,910,sigma,0.25670441433596164,1.000000000001,0.09691523876135331,0.043219512442193464,0.011259588210472193,0.005838447658890536,0.0004282421808195682,26.2925715599315,0.37484764293345196,-3.121679332533114,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,911,sigma,0.3778344433440473,1.000000000001,0.09293942930072675,0.040587306289490636,0.013551711212482238,0.009888985518338358,0.0005518047633843709,24.55888764860775,0.39348085017893486,-3.0753313606665986,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,912,sigma,0.02103771982326008,1.000000000001,0.09285642918800216,0.043213874223574915,0.012172574315124187,0.006646775333960307,0.0006713767042443214,18.130766557791805,0.3879326631352925,-2.9442278373628916,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,913,sigma,0.04272132567232783,1.000000000001,0.09376749942123433,0.04338079086955197,0.01360399508950515,0.01147821419740669,0.0005598748377891393,24.298279092032395,0.40911209047462715,-3.0917251583615206,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,914,sigma,0.20139927157728393,1.000000000001,0.09879120256905562,0.032594824218030984,0.008853365525559752,0.0048181644910267486,0.0004890828012419697,18.10197677157256,0.3856336827558365,-3.000078956116524,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 4,915,sigma,0.15085063132012305,1.000000000001,0.08856152890036621,0.0453765045693579,0.011644894505985987,0.006314591537608198,0.0005224995558699416,22.286898338718753,0.38944948891349035,-3.0848674269483505,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 4,916,sigma,0.030443531373390183,1.000000000001,0.09516429906953192,0.04906155108299045,0.01194945365599127,0.008229447969591599,0.0006349698054937316,18.818932071708257,0.40932358826324194,-3.0263585679404663,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,917,sigma,0.10680166051092332,1.000000000001,0.09129230576716867,0.08683793977486821,0.041369927957180544,0.0375395785896535,0.022899242277950215,1.8066068498349062,0.5668348782594413,-1.517871808111307,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,918,sigma,0.010011576979294877,1.000000000001,0.08985497140841016,0.07795707791783002,0.03877313783396052,0.015079137263049531,0.0023408740241222894,16.563530295883808,0.501421193917205,-2.6518537372683877,False,True,True,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 3,919,sigma,0.27868181640348694,1.000000000001,0.09778836953261566,0.123377959675425,0.03179654059172429,0.017401918597803403,0.002001518042632874,15.886212314135166,0.5345362549307489,-2.7896630153162656,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,920,sigma,0.425938628722247,1.000000000001,0.08988415960351823,0.1435812657381242,0.04053832050478237,0.023355386063609512,0.002099472735054837,19.30881016390752,0.571108705058236,-2.869248459021416,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,921,sigma,0.4222459746720726,1.000000000001,0.09067317838498616,0.0684934399504304,0.057377330134348,0.02461774506420094,0.004489520802688669,12.780279375742234,0.537467537954403,-2.367582725061059,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 3,922,sigma,0.08014139245699065,1.000000000001,0.09494006749549525,0.14277453277651989,0.06866090241668385,0.09329075911001455,0.04992325652009679,1.3753289989740318,0.6932609137343659,-1.2762906919409853,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,923,sigma,0.3026317230243349,1.000000000001,0.10203576548732328,0.08976710244788949,0.06602100022413479,0.0566000943692327,0.03182092033659898,2.0747671507830545,0.6289365411754432,-1.4508844124390885,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,924,sigma,0.1591799642966377,1.000000000001,0.09261665011348653,0.1160703213962114,0.08456627673362926,0.05812687973625036,0.021786955083422765,3.8815096651157304,0.6143746992455962,-1.7012640504535503,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,925,sigma,0.0830226996841328,1.000000000001,0.10055841596764359,0.13095434691797822,0.10014522341815366,0.05193880437410798,0.009685814972892833,10.33936986077943,0.6244048772664926,-2.1223112598876797,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,926,sigma,0.04645289316404113,1.000000000001,0.09337092988657045,0.1218026157779656,0.09280982294297116,0.03944350478806358,0.005697335296670297,16.29004053542752,0.5715990380399927,-2.3292171967391626,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,927,sigma,0.2642763469620532,1.000000000001,0.09712740015863729,0.09895183004074894,0.031028795104396562,0.021987982265455883,0.001917076286577823,16.18547749270878,0.5560504748295435,-2.8213173824569635,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,928,sigma,0.18779488568382485,1.000000000001,0.09767570055562749,0.11169483485901327,0.041448428256915054,0.07075833845544129,0.0017409229117783431,23.808307623895537,0.6216135845397863,-3.027070124669698,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,929,sigma,0.432251491366618,1.0000000000009999,0.07957168451529971,0.18500515019817365,0.04948102822299038,0.08747701140271752,0.0015853309904968992,31.211796456631095,0.6446011003263574,-3.148238388689793,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,930,sigma,0.3843735216397452,1.000000000001,0.09168509234663196,0.1392577367636882,0.052195007008046565,0.04700485100142019,0.009239634613124268,5.649033667225119,0.6216604596687032,-2.2516057095616233,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,931,sigma,0.4336688394649891,1.000000000001,0.10244258087604066,0.17158054833466085,0.03658267008177464,0.02747918650875183,0.001900571420490553,19.24824801010851,0.6189078538811887,-3.0297432812447878,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,932,sigma,0.37373174292063527,1.000000000001,0.08014967226499636,0.1645740322791832,0.0455094392381243,0.06461282431377034,0.0016276292386363635,27.960568740023238,0.625440664670507,-3.1035871958189536,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,933,sigma,0.3471859418357104,1.000000000001,0.09469165840708493,0.1590926576401704,0.0472635816080815,0.023311850408547042,0.0015157852579158325,31.180921789598905,0.6224932158273305,-3.142945872139496,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,934,sigma,0.1315481945881959,1.000000000001,0.10405815040274115,0.19314849638081957,0.0733866594123281,0.05506766813961971,0.01872955404559714,3.918227803489068,0.6735002469580424,-1.9000103703210127,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,935,sigma,0.08402963609742135,1.000000000001,0.09739651853168609,0.1780449552265875,0.06985991937406993,0.0467956400204935,0.00947914993448411,7.36985065639244,0.626525530171106,-2.2013006938313273,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,936,sigma,0.0821482207296797,1.000000000001,0.09763487673049617,0.10986024062750586,0.044474607686306275,0.02504652156217036,0.0018411029314237292,24.156502552389863,0.5222148662488174,-2.8548992248043414,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,937,sigma,0.24774083324735863,1.000000000001,0.09616563654394678,0.18571204185829177,0.07389791240147761,0.05480498876050978,0.0024061688100933377,30.711856982261846,0.6064306450389981,-2.895538192735109,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,938,sigma,0.2844355741359015,1.000000000001,0.09054942787679938,0.14957957104958905,0.052395985933198296,0.045733126093203715,0.0016721752545424617,31.334027793755855,0.56897798620124,-3.025284032057092,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,939,sigma,0.3459981410766846,1.000000000001,0.09286349149138175,0.16760962208601599,0.03582266232919635,0.032617288203186136,0.0015704923709932079,22.809828922461826,0.5846692911279476,-3.079474160274005,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,940,sigma,0.045254206816807696,1.000000000001,0.093710263977478,0.13703838548801728,0.03664692897088095,0.029113515761169047,0.002208948289490552,16.590215863650926,0.5626599645770531,-2.840970057158017,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,941,sigma,0.07689351619609797,1.000000000001,0.10418459123061265,0.17359211622438916,0.044568797667093075,0.02889545836077494,0.001732336644884233,25.727561541217597,0.5981647432092765,-3.0804260061884636,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,942,sigma,0.36019915620121096,1.000000000001,0.09461301779411598,0.17216283227584203,0.04096348019701064,0.04478920466096913,0.001399638066588886,29.267194959606368,0.6300932177554954,-3.2195850523056335,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,943,sigma,0.41332050878857884,1.000000000001,0.09534654008048744,0.20025462859469764,0.05053464896827915,0.06697336832600104,0.0020396504317705395,24.776132300100024,0.6568766608934375,-3.0751270925396086,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,944,sigma,0.06377351776858756,1.0000000000009999,0.090276566488748,0.18085392308041634,0.05003486712248457,0.03521684639183409,0.003927397796835147,12.739953958843865,0.6499014715710073,-2.7262731053811935,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,945,sigma,0.222326967566772,1.000000000001,0.10101890194368825,0.24022029114206425,0.06864318427408302,0.044682786746211234,0.004830422204221278,14.21059720201798,0.6696809903683978,-2.623452103455275,True,True,False,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,946,sigma,0.002220213249244509,1.000000000001,0.09993694519273932,0.2140550169668179,0.09036284391185768,0.042039014882122305,0.006390553794748662,14.140064664187925,0.6826054917163611,-2.516980345277416,False,True,True,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,947,sigma,0.16412784158188243,1.000000000001,0.09874810905836824,0.18658947935608441,0.1726041838364214,0.05419408300421162,0.003843759126463495,44.90504688578737,0.6780593224879786,-2.708409316494841,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,948,sigma,0.08223266507400995,1.0000000000009999,0.0953549657482707,0.2381253592801348,0.07048763572589863,0.03526662728708917,0.0030516112425092163,23.098497843008666,0.6586049355102477,-2.864709280979638,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,949,sigma,0.4142949428681002,1.0000000000009999,0.09991716197418346,0.24702012275747384,0.09256356146978752,0.05156395582534502,0.00557696671671203,16.59747424631611,0.6915678868591911,-2.579600975934305,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,950,sigma,0.24714619423544484,1.000000000001,0.08901415797380972,0.284987758817079,0.07956139685715902,0.04578697027049844,0.005268241376736047,15.102078882222632,0.7089658030666571,-2.640153022196525,True,True,False,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,951,sigma,0.16045310528008377,1.0000000000009999,0.09630235641123894,0.285579304461691,0.085551219815583,0.05276595364829987,0.006098034149886789,14.02931136473579,0.7079044495414331,-2.583084204168401,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,952,sigma,0.22287542576524796,1.000000000001,0.10127723441828804,0.2398522349680807,0.17606823545893155,0.057484552159118095,0.0052086661279828785,33.802941309527405,0.7036030621328904,-2.6204452607020645,True,True,False,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,953,sigma,0.15776881696158815,1.000000000001,0.10230023375574858,0.23200950354774835,0.10618469598919142,0.052537866365785314,0.007385412333161783,14.377625944867841,0.7024593392509595,-2.4396001914722176,True,True,False,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,954,sigma,0.04183438772879585,1.000000000001,0.09693988184387647,0.2509856260055204,0.08752417049732326,0.06717557712971438,0.006809331611682761,12.853562651333442,0.7082750074357029,-2.5077633592950312,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,955,sigma,0.05878577588008918,1.000000000001,0.09884747741923572,0.2866029149683997,0.07957976608000779,0.05349474945523507,0.006223075456773281,12.787851701300555,0.7114771059888734,-2.564896796677023,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,956,sigma,0.10616865206669329,1.000000000001,0.09412120689203982,0.2576216792639291,0.08920389120580255,0.060598388386772395,0.011550400252103504,7.723012990985671,0.7349178234312094,-2.2539171163666287,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,957,sigma,0.21288824877911167,1.000000000001,0.09974789188587689,0.2545836963521579,0.08166559558957429,0.04626050041837818,0.01449103099148812,5.635595951172019,0.7129978228402436,-2.1099347947953726,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,958,sigma,0.16111277075595123,1.000000000001,0.09921295004712069,0.22174642715133241,0.12897636779996227,0.0972577825965553,0.025644855957330254,5.029327051379546,0.7604637865007849,-1.8527395706708576,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,959,sigma,0.19619230454532527,1.000000000001,0.09724302168276211,0.23141251834471058,0.08173118469082928,0.07022825312981418,0.014082455112347556,5.803759645103592,0.7119556681094737,-2.0619016379313324,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,960,sigma,0.23715831936976228,1.000000000001,0.09445067501361193,0.2153260911128444,0.0905297021073151,0.055468603133343376,0.009640574481118639,9.390488323619076,0.669952110842894,-2.2460173259042024,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,961,sigma,0.20852918361140182,1.000000000001,0.0955929344407238,0.2426228433108888,0.10738918443301843,0.07219750197529616,0.011919335691333738,9.009661880912445,0.7172268316665071,-2.194499567252686,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,962,sigma,0.1427335861084826,1.000000000001,0.09829734556620194,0.25114129312865213,0.08536581583100278,0.050043267197764765,0.013890761105157554,6.145510327231922,0.7115040279060276,-2.0931941859344643,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,963,sigma,0.2272484666682642,1.000000000001,0.08849301324849732,0.18767074276376206,0.08226146820319546,0.06969425942710157,0.015021501427889035,5.476248069649811,0.7029503299045665,-2.0388132817052695,True,True,False,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,964,sigma,0.1900634149541093,1.000000000001,0.09576355556191038,0.19539180056909758,0.09766894898586957,0.07499499666545159,0.015861630528904415,6.1575604602396545,0.7233207805015935,-1.998323891806351,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,965,sigma,0.1779493653662884,1.000000000001,0.10089397227666458,0.22670804730095215,0.08147521781682235,0.05411843930797254,0.012797672927251336,6.3664088208538905,0.7085381917976494,-2.177867140245379,True,True,False,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,966,sigma,0.147504599459054,1.000000000001,0.10156179698922123,0.23929477822228046,0.09925856899639435,0.06162855309043691,0.00897735903688227,11.056544422201155,0.7160580536450439,-2.379425310859852,True,True,False,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,967,sigma,0.19693243929392235,1.000000000001,0.09597263500034074,0.21380829645630292,0.0837528659816471,0.06207429619615362,0.012827636341301433,6.529095754410888,0.7126370993456679,-2.14369093578382,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,968,sigma,0.20802519094224564,1.000000000001,0.09395893085282596,0.1901807087941206,0.061959935738207884,0.06780106618109066,0.01446090332394988,4.28465181917829,0.6777742875806008,-1.9593759049238122,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,969,sigma,0.008098276691925978,1.000000000001,0.10857755609854534,0.21847893297717638,0.08285029608263748,0.0646266746697077,0.014204771216334199,5.832568143127472,0.7033851198967254,-2.078454999963058,False,True,False,0.3333333333333333
SleepEDF,SC4081,REM,Sleep stage R,970,sigma,0.2324975516054466,1.000000000001,0.09867918201908013,0.2098654647372419,0.11820060988717415,0.06323804560987144,0.012558215437160415,9.412213898481161,0.7170492306945249,-2.131518567480365,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,971,sigma,0.11134015896095559,1.0000000000009999,0.10193055442574142,0.2534090420493501,0.14252916602509724,0.08397787672129872,0.013636269881938381,10.452210703414492,0.7577902139536337,-2.1647581377561544,True,True,False,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,972,sigma,0.07763948452882419,1.000000000001,0.0998005410814362,0.20838093502413624,0.07738504140785514,0.05064880773745812,0.009666915584257118,8.005142977132646,0.6962653320445389,-2.262384693213986,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,973,sigma,0.1589068337979879,1.000000000001,0.08869176139377737,0.18997897714804662,0.14050693488438498,0.06518057538890674,0.011294812542237251,12.439952796606018,0.7142466599297779,-2.1905682583853574,True,True,False,0.6666666666666666
SleepEDF,SC4081,REM,Sleep stage R,974,sigma,0.021444621720015104,1.000000000001,0.09903230925493432,0.24580091156283856,0.12506971406639703,0.0771530053224405,0.012240402295381505,10.21777806301105,0.7488808216074054,-2.232937455831087,True,True,True,1.0
SleepEDF,SC4081,REM,Sleep stage R,975,sigma,0.04225435675398407,1.000000000001,0.10126765512094585,0.12467690565261583,0.10488691153996103,0.1075154854901545,0.04594600223985385,2.2828299835561894,0.7044568925635947,-1.2509417077594274,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 1,976,sigma,0.38437400907671615,1.000000000001,0.1001881835722438,0.1703725326729289,0.1874729257087718,0.0783949082912349,0.01921439512158531,9.756899684466736,0.7085622308315069,-1.8815505202865603,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 1,977,sigma,0.12052294374662999,1.000000000001,0.09139992355552137,0.24060797552753033,0.16786725442910078,0.07297534301374611,0.011247419312838706,14.924957427572624,0.7144712886389247,-2.1624630246983747,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 1,978,sigma,0.2069733339831283,1.000000000001,0.097752576151254,0.12587938823386852,0.04865533262479921,0.04129497056512492,0.004778747525908061,10.181607701773714,0.5934271593249045,-2.419941986130648,True,True,True,1.0
SleepEDF,SC4081,NREM,Sleep stage 2,979,sigma,0.2014126667736156,1.000000000001,0.10288210987460135,0.15662411144934082,0.04371580238198839,0.02603603953228337,0.0030324659596731194,14.41592517407343,0.5817950548361177,-2.711704286598721,True,True,False,0.6666666666666666
SleepEDF,SC4081,NREM,Sleep stage 2,980,sigma,0.2285447832048201,1.000000000001,0.09241668744160186,0.1339429227860459,0.031192739096974287,0.035681702549930756,0.002046040725411124,15.24541456791439,0.5382488188718678,-2.8268033430384567,True,True,True,1.0
