relative_path,subject,task,acq,run,extension,suffix,size
sub-1055/eeg/sub-1055_task-awake_acq-EC_channels.tsv,1055,awake,EC,0,.tsv,channels,3971
sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.eeg,1055,awake,EC,0,.eeg,eeg,390000260
sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.json,1055,awake,EC,0,.json,eeg,475
sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,1055,awake,EC,0,.vhdr,eeg,1819
sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vmrk,1055,awake,EC,0,.vmrk,eeg,541
sub-1055/eeg/sub-1055_task-awake_acq-EC_events.json,1055,awake,EC,0,.json,events,767
sub-1055/eeg/sub-1055_task-awake_acq-EC_events.tsv,1055,awake,EC,0,.tsv,events,70
sub-1055/eeg/sub-1055_task-awake_acq-EO_channels.tsv,1055,awake,EO,0,.tsv,channels,3971
sub-1055/eeg/sub-1055_task-awake_acq-EO_eeg.eeg,1055,awake,EO,0,.eeg,eeg,390000260
sub-1055/eeg/sub-1055_task-awake_acq-EO_eeg.json,1055,awake,EO,0,.json,eeg,475
sub-1055/eeg/sub-1055_task-awake_acq-EO_eeg.vhdr,1055,awake,EO,0,.vhdr,eeg,1819
sub-1055/eeg/sub-1055_task-awake_acq-EO_eeg.vmrk,1055,awake,EO,0,.vmrk,eeg,541
sub-1055/eeg/sub-1055_task-awake_acq-EO_events.json,1055,awake,EO,0,.json,events,767
sub-1055/eeg/sub-1055_task-awake_acq-EO_events.tsv,1055,awake,EO,0,.tsv,events,70
sub-1055/eeg/sub-1055_task-awake_acq-tms_channels.tsv,1055,awake,tms,0,.tsv,channels,3911
sub-1055/eeg/sub-1055_task-awake_acq-tms_eeg.eeg,1055,awake,tms,0,.eeg,eeg,771569408
sub-1055/eeg/sub-1055_task-awake_acq-tms_eeg.json,1055,awake,tms,0,.json,eeg,478
sub-1055/eeg/sub-1055_task-awake_acq-tms_eeg.vhdr,1055,awake,tms,0,.vhdr,eeg,1803
sub-1055/eeg/sub-1055_task-awake_acq-tms_eeg.vmrk,1055,awake,tms,0,.vmrk,eeg,9719
sub-1055/eeg/sub-1055_task-awake_acq-tms_events.json,1055,awake,tms,0,.json,events,767
sub-1055/eeg/sub-1055_task-awake_acq-tms_events.tsv,1055,awake,tms,0,.tsv,events,11029
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-1_channels.tsv,1055,sed2,rest,1,.tsv,channels,3971
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-1_eeg.eeg,1055,sed2,rest,1,.eeg,eeg,78000260
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-1_eeg.json,1055,sed2,rest,1,.json,eeg,473
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-1_eeg.vhdr,1055,sed2,rest,1,.vhdr,eeg,1833
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-1_eeg.vmrk,1055,sed2,rest,1,.vmrk,eeg,548
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-1_events.json,1055,sed2,rest,1,.json,events,767
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-1_events.tsv,1055,sed2,rest,1,.tsv,events,70
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-2_channels.tsv,1055,sed2,rest,2,.tsv,channels,3971
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-2_eeg.eeg,1055,sed2,rest,2,.eeg,eeg,78000260
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-2_eeg.json,1055,sed2,rest,2,.json,eeg,473
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-2_eeg.vhdr,1055,sed2,rest,2,.vhdr,eeg,1833
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-2_eeg.vmrk,1055,sed2,rest,2,.vmrk,eeg,548
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-2_events.json,1055,sed2,rest,2,.json,events,767
sub-1055/eeg/sub-1055_task-sed2_acq-rest_run-2_events.tsv,1055,sed2,rest,2,.tsv,events,70
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-1_channels.tsv,1055,sed,rest,1,.tsv,channels,3971
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-1_eeg.eeg,1055,sed,rest,1,.eeg,eeg,390000260
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-1_eeg.json,1055,sed,rest,1,.json,eeg,473
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-1_eeg.vhdr,1055,sed,rest,1,.vhdr,eeg,1831
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-1_eeg.vmrk,1055,sed,rest,1,.vmrk,eeg,547
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-1_events.json,1055,sed,rest,1,.json,events,767
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-1_events.tsv,1055,sed,rest,1,.tsv,events,70
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-2_channels.tsv,1055,sed,rest,2,.tsv,channels,3971
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-2_eeg.eeg,1055,sed,rest,2,.eeg,eeg,390000260
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-2_eeg.json,1055,sed,rest,2,.json,eeg,473
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-2_eeg.vhdr,1055,sed,rest,2,.vhdr,eeg,1831
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-2_eeg.vmrk,1055,sed,rest,2,.vmrk,eeg,547
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-2_events.json,1055,sed,rest,2,.json,events,767
sub-1055/eeg/sub-1055_task-sed_acq-rest_run-2_events.tsv,1055,sed,rest,2,.tsv,events,70
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-1_channels.tsv,1055,sed,tms,1,.tsv,channels,3911
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-1_eeg.eeg,1055,sed,tms,1,.eeg,eeg,792510720
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-1_eeg.json,1055,sed,tms,1,.json,eeg,476
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-1_eeg.vhdr,1055,sed,tms,1,.vhdr,eeg,1811
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-1_eeg.vmrk,1055,sed,tms,1,.vmrk,eeg,10042
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-1_events.json,1055,sed,tms,1,.json,events,767
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-1_events.tsv,1055,sed,tms,1,.tsv,events,11435
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-2_channels.tsv,1055,sed,tms,2,.tsv,channels,3911
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-2_eeg.eeg,1055,sed,tms,2,.eeg,eeg,776611584
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-2_eeg.json,1055,sed,tms,2,.json,eeg,476
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-2_eeg.vhdr,1055,sed,tms,2,.vhdr,eeg,1811
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-2_eeg.vmrk,1055,sed,tms,2,.vmrk,eeg,9784
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-2_events.json,1055,sed,tms,2,.json,events,767
sub-1055/eeg/sub-1055_task-sed_acq-tms_run-2_events.tsv,1055,sed,tms,2,.tsv,events,11101
sub-1054/sub-1054_scans.tsv,1054,,,0,.tsv,,670
sub-1054/eeg/sub-1054_task-awake_acq-EC_channels.tsv,1054,awake,EC,0,.tsv,channels,3971
sub-1054/eeg/sub-1054_task-awake_acq-EC_eeg.eeg,1054,awake,EC,0,.eeg,eeg,390000260
sub-1054/eeg/sub-1054_task-awake_acq-EC_eeg.json,1054,awake,EC,0,.json,eeg,475
sub-1054/eeg/sub-1054_task-awake_acq-EC_eeg.vhdr,1054,awake,EC,0,.vhdr,eeg,1819
sub-1054/eeg/sub-1054_task-awake_acq-EC_eeg.vmrk,1054,awake,EC,0,.vmrk,eeg,541
sub-1054/eeg/sub-1054_task-awake_acq-EC_events.json,1054,awake,EC,0,.json,events,767
sub-1054/eeg/sub-1054_task-awake_acq-EC_events.tsv,1054,awake,EC,0,.tsv,events,70
sub-1054/eeg/sub-1054_task-awake_acq-EO_channels.tsv,1054,awake,EO,0,.tsv,channels,3971
sub-1054/eeg/sub-1054_task-awake_acq-EO_eeg.eeg,1054,awake,EO,0,.eeg,eeg,390000260
sub-1054/eeg/sub-1054_task-awake_acq-EO_eeg.json,1054,awake,EO,0,.json,eeg,475
sub-1054/eeg/sub-1054_task-awake_acq-EO_eeg.vhdr,1054,awake,EO,0,.vhdr,eeg,1819
sub-1054/eeg/sub-1054_task-awake_acq-EO_eeg.vmrk,1054,awake,EO,0,.vmrk,eeg,541
sub-1054/eeg/sub-1054_task-awake_acq-EO_events.json,1054,awake,EO,0,.json,events,767
sub-1054/eeg/sub-1054_task-awake_acq-EO_events.tsv,1054,awake,EO,0,.tsv,events,70
sub-1054/eeg/sub-1054_task-awake_acq-tms_channels.tsv,1054,awake,tms,0,.tsv,channels,3911
sub-1054/eeg/sub-1054_task-awake_acq-tms_eeg.eeg,1054,awake,tms,0,.eeg,eeg,771569664
sub-1054/eeg/sub-1054_task-awake_acq-tms_eeg.json,1054,awake,tms,0,.json,eeg,478
sub-1054/eeg/sub-1054_task-awake_acq-tms_eeg.vhdr,1054,awake,tms,0,.vhdr,eeg,1803
sub-1054/eeg/sub-1054_task-awake_acq-tms_eeg.vmrk,1054,awake,tms,0,.vmrk,eeg,9898
sub-1054/eeg/sub-1054_task-awake_acq-tms_events.json,1054,awake,tms,0,.json,events,767
sub-1054/eeg/sub-1054_task-awake_acq-tms_events.tsv,1054,awake,tms,0,.tsv,events,11296
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-1_channels.tsv,1054,sed2,rest,1,.tsv,channels,3911
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-1_eeg.eeg,1054,sed2,rest,1,.eeg,eeg,76800256
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-1_eeg.json,1054,sed2,rest,1,.json,eeg,473
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-1_eeg.vhdr,1054,sed2,rest,1,.vhdr,eeg,1815
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-1_eeg.vmrk,1054,sed2,rest,1,.vmrk,eeg,548
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-1_events.json,1054,sed2,rest,1,.json,events,767
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-1_events.tsv,1054,sed2,rest,1,.tsv,events,70
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-2_channels.tsv,1054,sed2,rest,2,.tsv,channels,3911
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-2_eeg.eeg,1054,sed2,rest,2,.eeg,eeg,76800256
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-2_eeg.json,1054,sed2,rest,2,.json,eeg,473
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-2_eeg.vhdr,1054,sed2,rest,2,.vhdr,eeg,1815
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-2_eeg.vmrk,1054,sed2,rest,2,.vmrk,eeg,548
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-2_events.json,1054,sed2,rest,2,.json,events,767
sub-1054/eeg/sub-1054_task-sed2_acq-rest_run-2_events.tsv,1054,sed2,rest,2,.tsv,events,70
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-1_channels.tsv,1054,sed,rest,1,.tsv,channels,3971
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-1_eeg.eeg,1054,sed,rest,1,.eeg,eeg,390000260
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-1_eeg.json,1054,sed,rest,1,.json,eeg,473
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-1_eeg.vhdr,1054,sed,rest,1,.vhdr,eeg,1831
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-1_eeg.vmrk,1054,sed,rest,1,.vmrk,eeg,547
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-1_events.json,1054,sed,rest,1,.json,events,767
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-1_events.tsv,1054,sed,rest,1,.tsv,events,70
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-2_channels.tsv,1054,sed,rest,2,.tsv,channels,3971
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-2_eeg.eeg,1054,sed,rest,2,.eeg,eeg,390000260
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-2_eeg.json,1054,sed,rest,2,.json,eeg,473
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-2_eeg.vhdr,1054,sed,rest,2,.vhdr,eeg,1831
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-2_eeg.vmrk,1054,sed,rest,2,.vmrk,eeg,547
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-2_events.json,1054,sed,rest,2,.json,events,767
sub-1054/eeg/sub-1054_task-sed_acq-rest_run-2_events.tsv,1054,sed,rest,2,.tsv,events,70
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-1_channels.tsv,1054,sed,tms,1,.tsv,channels,3911
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-1_eeg.eeg,1054,sed,tms,1,.eeg,eeg,765433600
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-1_eeg.json,1054,sed,tms,1,.json,eeg,476
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-1_eeg.vhdr,1054,sed,tms,1,.vhdr,eeg,1811
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-1_eeg.vmrk,1054,sed,tms,1,.vmrk,eeg,9874
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-1_events.json,1054,sed,tms,1,.json,events,767
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-1_events.tsv,1054,sed,tms,1,.tsv,events,11226
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-2_channels.tsv,1054,sed,tms,2,.tsv,channels,3911
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-2_eeg.eeg,1054,sed,tms,2,.eeg,eeg,776611584
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-2_eeg.json,1054,sed,tms,2,.json,eeg,476
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-2_eeg.vhdr,1054,sed,tms,2,.vhdr,eeg,1811
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-2_eeg.vmrk,1054,sed,tms,2,.vmrk,eeg,9904
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-2_events.json,1054,sed,tms,2,.json,events,767
sub-1054/eeg/sub-1054_task-sed_acq-tms_run-2_events.tsv,1054,sed,tms,2,.tsv,events,11277
sub-1046/sub-1046_scans.tsv,1046,,,0,.tsv,,670
sub-1046/eeg/sub-1046_task-awake_acq-EC_channels.tsv,1046,awake,EC,0,.tsv,channels,3971
sub-1046/eeg/sub-1046_task-awake_acq-EC_eeg.eeg,1046,awake,EC,0,.eeg,eeg,390000260
sub-1046/eeg/sub-1046_task-awake_acq-EC_eeg.json,1046,awake,EC,0,.json,eeg,475
sub-1046/eeg/sub-1046_task-awake_acq-EC_eeg.vhdr,1046,awake,EC,0,.vhdr,eeg,1819
sub-1046/eeg/sub-1046_task-awake_acq-EC_eeg.vmrk,1046,awake,EC,0,.vmrk,eeg,541
sub-1046/eeg/sub-1046_task-awake_acq-EC_events.json,1046,awake,EC,0,.json,events,767
sub-1046/eeg/sub-1046_task-awake_acq-EC_events.tsv,1046,awake,EC,0,.tsv,events,70
sub-1046/eeg/sub-1046_task-awake_acq-EO_channels.tsv,1046,awake,EO,0,.tsv,channels,3971
sub-1046/eeg/sub-1046_task-awake_acq-EO_eeg.eeg,1046,awake,EO,0,.eeg,eeg,390000260
sub-1046/eeg/sub-1046_task-awake_acq-EO_eeg.json,1046,awake,EO,0,.json,eeg,475
sub-1046/eeg/sub-1046_task-awake_acq-EO_eeg.vhdr,1046,awake,EO,0,.vhdr,eeg,1819
sub-1046/eeg/sub-1046_task-awake_acq-EO_eeg.vmrk,1046,awake,EO,0,.vmrk,eeg,541
sub-1046/eeg/sub-1046_task-awake_acq-EO_events.json,1046,awake,EO,0,.json,events,767
sub-1046/eeg/sub-1046_task-awake_acq-EO_events.tsv,1046,awake,EO,0,.tsv,events,70
sub-1046/eeg/sub-1046_task-awake_acq-tms_channels.tsv,1046,awake,tms,0,.tsv,channels,3911
sub-1046/eeg/sub-1046_task-awake_acq-tms_eeg.eeg,1046,awake,tms,0,.eeg,eeg,773121024
sub-1046/eeg/sub-1046_task-awake_acq-tms_eeg.json,1046,awake,tms,0,.json,eeg,478
sub-1046/eeg/sub-1046_task-awake_acq-tms_eeg.vhdr,1046,awake,tms,0,.vhdr,eeg,1803
sub-1046/eeg/sub-1046_task-awake_acq-tms_eeg.vmrk,1046,awake,tms,0,.vmrk,eeg,8482
sub-1046/eeg/sub-1046_task-awake_acq-tms_events.json,1046,awake,tms,0,.json,events,767
sub-1046/eeg/sub-1046_task-awake_acq-tms_events.tsv,1046,awake,tms,0,.tsv,events,9649
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-1_channels.tsv,1046,sed2,rest,1,.tsv,channels,3911
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-1_eeg.eeg,1046,sed2,rest,1,.eeg,eeg,76800256
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-1_eeg.json,1046,sed2,rest,1,.json,eeg,473
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-1_eeg.vhdr,1046,sed2,rest,1,.vhdr,eeg,1815
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-1_eeg.vmrk,1046,sed2,rest,1,.vmrk,eeg,548
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-1_events.json,1046,sed2,rest,1,.json,events,767
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-1_events.tsv,1046,sed2,rest,1,.tsv,events,70
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-2_channels.tsv,1046,sed2,rest,2,.tsv,channels,3911
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-2_eeg.eeg,1046,sed2,rest,2,.eeg,eeg,76800256
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-2_eeg.json,1046,sed2,rest,2,.json,eeg,473
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-2_eeg.vhdr,1046,sed2,rest,2,.vhdr,eeg,1815
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-2_eeg.vmrk,1046,sed2,rest,2,.vmrk,eeg,548
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-2_events.json,1046,sed2,rest,2,.json,events,767
sub-1046/eeg/sub-1046_task-sed2_acq-rest_run-2_events.tsv,1046,sed2,rest,2,.tsv,events,70
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_channels.tsv,1046,sed,rest,1,.tsv,channels,3971
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.eeg,1046,sed,rest,1,.eeg,eeg,390000260
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.json,1046,sed,rest,1,.json,eeg,473
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,1046,sed,rest,1,.vhdr,eeg,1831
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vmrk,1046,sed,rest,1,.vmrk,eeg,547
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_events.json,1046,sed,rest,1,.json,events,767
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_events.tsv,1046,sed,rest,1,.tsv,events,70
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-2_channels.tsv,1046,sed,rest,2,.tsv,channels,3971
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-2_eeg.eeg,1046,sed,rest,2,.eeg,eeg,390000260
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-2_eeg.json,1046,sed,rest,2,.json,eeg,473
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-2_eeg.vhdr,1046,sed,rest,2,.vhdr,eeg,1831
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-2_eeg.vmrk,1046,sed,rest,2,.vmrk,eeg,547
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-2_events.json,1046,sed,rest,2,.json,events,767
sub-1046/eeg/sub-1046_task-sed_acq-rest_run-2_events.tsv,1046,sed,rest,2,.tsv,events,70
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-1_channels.tsv,1046,sed,tms,1,.tsv,channels,3911
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-1_eeg.eeg,1046,sed,tms,1,.eeg,eeg,771569664
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-1_eeg.json,1046,sed,tms,1,.json,eeg,476
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-1_eeg.vhdr,1046,sed,tms,1,.vhdr,eeg,1811
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-1_eeg.vmrk,1046,sed,tms,1,.vmrk,eeg,9872
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-1_events.json,1046,sed,tms,1,.json,events,767
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-1_events.tsv,1046,sed,tms,1,.tsv,events,11261
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-2_channels.tsv,1046,sed,tms,2,.tsv,channels,3911
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-2_eeg.eeg,1046,sed,tms,2,.eeg,eeg,765433600
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-2_eeg.json,1046,sed,tms,2,.json,eeg,476
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-2_eeg.vhdr,1046,sed,tms,2,.vhdr,eeg,1811
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-2_eeg.vmrk,1046,sed,tms,2,.vmrk,eeg,9875
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-2_events.json,1046,sed,tms,2,.json,events,767
sub-1046/eeg/sub-1046_task-sed_acq-tms_run-2_events.tsv,1046,sed,tms,2,.tsv,events,11210
sub-1045/sub-1045_scans.tsv,1045,,,0,.tsv,,892
sub-1045/eeg/sub-1045_task-awake_acq-EC_channels.tsv,1045,awake,EC,0,.tsv,channels,3971
sub-1045/eeg/sub-1045_task-awake_acq-EC_eeg.eeg,1045,awake,EC,0,.eeg,eeg,390000260
sub-1045/eeg/sub-1045_task-awake_acq-EC_eeg.json,1045,awake,EC,0,.json,eeg,475
sub-1045/eeg/sub-1045_task-awake_acq-EC_eeg.vhdr,1045,awake,EC,0,.vhdr,eeg,1819
sub-1045/eeg/sub-1045_task-awake_acq-EC_eeg.vmrk,1045,awake,EC,0,.vmrk,eeg,541
sub-1045/eeg/sub-1045_task-awake_acq-EC_events.json,1045,awake,EC,0,.json,events,767
sub-1045/eeg/sub-1045_task-awake_acq-EC_events.tsv,1045,awake,EC,0,.tsv,events,70
sub-1045/eeg/sub-1045_task-awake_acq-EO_channels.tsv,1045,awake,EO,0,.tsv,channels,3971
sub-1045/eeg/sub-1045_task-awake_acq-EO_eeg.eeg,1045,awake,EO,0,.eeg,eeg,390000260
sub-1045/eeg/sub-1045_task-awake_acq-EO_eeg.json,1045,awake,EO,0,.json,eeg,475
sub-1045/eeg/sub-1045_task-awake_acq-EO_eeg.vhdr,1045,awake,EO,0,.vhdr,eeg,1819
sub-1045/eeg/sub-1045_task-awake_acq-EO_eeg.vmrk,1045,awake,EO,0,.vmrk,eeg,541
sub-1045/eeg/sub-1045_task-awake_acq-EO_events.json,1045,awake,EO,0,.json,events,767
sub-1045/eeg/sub-1045_task-awake_acq-EO_events.tsv,1045,awake,EO,0,.tsv,events,70
sub-1045/eeg/sub-1045_task-awake_acq-tms_channels.tsv,1045,awake,tms,0,.tsv,channels,3911
sub-1045/eeg/sub-1045_task-awake_acq-tms_eeg.eeg,1045,awake,tms,0,.eeg,eeg,770100480
sub-1045/eeg/sub-1045_task-awake_acq-tms_eeg.json,1045,awake,tms,0,.json,eeg,478
sub-1045/eeg/sub-1045_task-awake_acq-tms_eeg.vhdr,1045,awake,tms,0,.vhdr,eeg,1803
sub-1045/eeg/sub-1045_task-awake_acq-tms_eeg.vmrk,1045,awake,tms,0,.vmrk,eeg,9225
sub-1045/eeg/sub-1045_task-awake_acq-tms_events.json,1045,awake,tms,0,.json,events,767
sub-1045/eeg/sub-1045_task-awake_acq-tms_events.tsv,1045,awake,tms,0,.tsv,events,10518
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_channels.tsv,1045,sed2,rest,1,.tsv,channels,3911
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.eeg,1045,sed2,rest,1,.eeg,eeg,76800256
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.json,1045,sed2,rest,1,.json,eeg,473
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,1045,sed2,rest,1,.vhdr,eeg,1815
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vmrk,1045,sed2,rest,1,.vmrk,eeg,548
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_events.json,1045,sed2,rest,1,.json,events,767
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_events.tsv,1045,sed2,rest,1,.tsv,events,70
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-2_channels.tsv,1045,sed2,rest,2,.tsv,channels,3911
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-2_eeg.eeg,1045,sed2,rest,2,.eeg,eeg,76800256
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-2_eeg.json,1045,sed2,rest,2,.json,eeg,473
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-2_eeg.vhdr,1045,sed2,rest,2,.vhdr,eeg,1815
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-2_eeg.vmrk,1045,sed2,rest,2,.vmrk,eeg,548
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-2_events.json,1045,sed2,rest,2,.json,events,767
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-2_events.tsv,1045,sed2,rest,2,.tsv,events,70
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-3_channels.tsv,1045,sed2,rest,3,.tsv,channels,3911
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-3_eeg.eeg,1045,sed2,rest,3,.eeg,eeg,76800256
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-3_eeg.json,1045,sed2,rest,3,.json,eeg,473
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-3_eeg.vhdr,1045,sed2,rest,3,.vhdr,eeg,1815
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-3_eeg.vmrk,1045,sed2,rest,3,.vmrk,eeg,548
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-3_events.json,1045,sed2,rest,3,.json,events,767
sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-3_events.tsv,1045,sed2,rest,3,.tsv,events,70
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-1_channels.tsv,1045,sed,rest,1,.tsv,channels,3971
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-1_eeg.eeg,1045,sed,rest,1,.eeg,eeg,390000260
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-1_eeg.json,1045,sed,rest,1,.json,eeg,473
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,1045,sed,rest,1,.vhdr,eeg,1831
